ref_compo,categorie,aero,desc,lifespan,taux_usure_actuel,cout
SIECRJ700-CRJ700_1442-31,Composants Secondaires,CRJ700_1442,Siège pilote,12106,19.75074,2151
SIECRJ700-CRJ700_1442-32,Composants Secondaires,CRJ700_1442,Siège copilote,14200,6.448,3722
SYSCRJ700-CRJ700_1442-33,Composants Secondaires,CRJ700_1442,Système de divertissement en vol,13985,63.24564999999999,2723
SYSCRJ700-CRJ700_1442-34,Composants Secondaires,CRJ700_1442,Système d'annonce publique,13876,30.09404,2021
TOICRJ700-CRJ700_1442-35,Composants Secondaires,CRJ700_1442,Toilettes,13230,13.016700000000002,4801
SYSCRJ700-CRJ700_1442-36,Composants Majeurs,CRJ700_1442,Système de conditionnement d'air,10343,7.969469999999999,13453
DETCRJ700-CRJ700_1442-37,Composants Secondaires,CRJ700_1442,Détecteurs de fumée,11066,24.989140000000003,2147
ECLCRJ700-CRJ700_1442-38,Composants Secondaires,CRJ700_1442,Éclairage d'urgence,14359,26.66411,4936
PORCRJ700-CRJ700_1442-39,Composants Secondaires,CRJ700_1442,Porte cargo,11447,18.43963,2850
SYSCRJ700-CRJ700_1442-40,Composants Secondaires,CRJ700_1442,Systèmes d'oxygène d'urgence,13038,26.40102,4745
PORCRJ700-CRJ700_1442-41,Composants Secondaires,CRJ700_1442,Portes passagers,13107,9.931030000000002,3053
HUBCRJ700-CRJ700_1442-42,Composants Secondaires,CRJ700_1442,Hublots,68978,65.15362,3593
ECLCRJ700-CRJ700_1442-43,Composants Secondaires,CRJ700_1442,Éclairage de la cabine,10639,29.25531,4965
SYSCRJ700-CRJ700_1442-44,Composants Secondaires,CRJ700_1442,Système d'approvisionnement en eau,12796,34.920840000000005,4701
REAB777-B777_5812-0,Composants Critiques,B777_5812,Réacteur gauche,13045,68.73759,15552
REAB777-B777_5812-1,Composants Critiques,B777_5812,Réacteur droit,13626,26.73545200000001,17559
SYSB777-B777_5812-2,Composants Critiques,B777_5812,Système de navigation,10541,64.84978199999999,16514
ORDB777-B777_5812-3,Composants Critiques,B777_5812,Ordinateur de vol,10441,53.499582,16047
AUTB777-B777_5812-4,Composants Critiques,B777_5812,Autopilote,14847,34.01259399999999,19362
SYSB777-B777_5812-5,Composants Critiques,B777_5812,Système de contrôle de vol,12580,12.771160000000002,19492
RADB777-B777_5812-6,Composants Critiques,B777_5812,Radar météorologique,11923,58.339946000000005,17567
SYSB777-B777_5812-7,Composants Critiques,B777_5812,Système de communication radio,10370,44.06973999999999,19214
SYSB777-B777_5812-8,Composants Critiques,B777_5812,Système de gestion de carburant,13219,32.56973800000001,18351
SYSB777-B777_5812-9,Composants Critiques,B777_5812,Système d'alerte de proximité au sol (GPWS),10423,14.866946,18680
SYSB777-B777_5812-10,Composants Critiques,B777_5812,Système de commande des gaz,11747,51.056394,18091
UNIB777-B777_5812-11,Composants Critiques,B777_5812,Unité de gestion de l'air,13224,45.283248,17834
SYSB777-B777_5812-12,Composants Critiques,B777_5812,Système de gestion électrique,10409,38.96711800000001,16266
SYSB777-B777_5812-13,Composants Critiques,B777_5812,Système d'atterrissage automatique,13537,33.552974,15045
SYSB777-B777_5812-14,Composants Critiques,B777_5812,Système de surveillance du trafic aérien,10023,14.716145999999998,17135
SYSB777-B777_5812-15,Composants Majeurs,B777_5812,Système hydraulique principal,14811,27.527322000000005,14197
GENB777-B777_5812-16,Composants Majeurs,B777_5812,Générateur électrique,13716,17.408632000000004,10833
TRAB777-B777_5812-17,Composants Majeurs,B777_5812,Train d'atterrissage principal,10389,58.543078000000015,12512
TRAB777-B777_5812-18,Composants Majeurs,B777_5812,Train d'atterrissage avant,13964,66.26272800000001,14173
SYSB777-B777_5812-19,Composants Majeurs,B777_5812,Système anti-givre,14807,19.124514,13366
AILB777-B777_5812-20,Composants Majeurs,B777_5812,Ailerons,10524,37.877848,10290
EMPB777-B777_5812-21,Composants Majeurs,B777_5812,Empennage,13736,38.972672,10528
FLAB777-B777_5812-22,Composants Majeurs,B777_5812,Flaps,11025,7.829550000000001,14480
SPOB777-B777_5812-23,Composants Majeurs,B777_5812,Spoilers,13426,53.555052,12456
FREB777-B777_5812-24,Composants Majeurs,B777_5812,Freins,11015,39.20253000000002,12664
SYSB777-B777_5812-25,Composants Majeurs,B777_5812,Système de contrôle des surfaces de vol,11125,64.27975,12191
GOUB777-B777_5812-26,Composants Majeurs,B777_5812,Gouvernail de direction,12643,58.205386,12059
SYSB777-B777_5812-27,Composants Majeurs,B777_5812,Système de pressurisation,11338,47.699276000000005,13233
SYSB777-B777_5812-28,Composants Majeurs,B777_5812,Système de conditionnement d'air,10343,62.880786,13453
SYSB777-B777_5812-29,Composants Majeurs,B777_5812,Système d'extinction d'incendie,11971,41.013642,10109
ECLB777-B777_5812-30,Composants Secondaires,B777_5812,Éclairage de cabine,12779,48.16085800000001,4788
SIEB777-B777_5812-31,Composants Secondaires,B777_5812,Siège pilote,12106,26.948412,2151
SIEB777-B777_5812-32,Composants Secondaires,B777_5812,Siège copilote,14200,36.90840000000001,3722
SYSB777-B777_5812-33,Composants Secondaires,B777_5812,Système de divertissement en vol,13985,46.46746999999999,2723
SYSB777-B777_5812-34,Composants Secondaires,B777_5812,Système d'annonce publique,13876,65.92095200000001,2021
TOIB777-B777_5812-35,Composants Secondaires,B777_5812,Toilettes,13230,42.16746000000001,4801
SYSB777-B777_5812-36,Composants Majeurs,B777_5812,Système de conditionnement d'air,10343,54.720786,13453
DETB777-B777_5812-37,Composants Secondaires,B777_5812,Détecteurs de fumée,11066,33.138332,2147
ECLB777-B777_5812-38,Composants Secondaires,B777_5812,Éclairage d'urgence,14359,17.990018,4936
PORB777-B777_5812-39,Composants Secondaires,B777_5812,Porte cargo,11447,33.135794000000004,2850
SYSB777-B777_5812-40,Composants Secondaires,B777_5812,Systèmes d'oxygène d'urgence,13038,42.152676,4745
PORB777-B777_5812-41,Composants Secondaires,B777_5812,Portes passagers,13107,18.851114000000003,3053
HUBB777-B777_5812-42,Composants Secondaires,B777_5812,Hublots,68978,60.36255599999999,3593
ECLB777-B777_5812-43,Composants Secondaires,B777_5812,Éclairage de la cabine,10639,33.228578,4965
SYSB777-B777_5812-44,Composants Secondaires,B777_5812,Système d'approvisionnement en eau,12796,39.65279200000001,4701
REAA320-A320_6814-0,Composants Critiques,A320_6814,Réacteur gauche,13045,45.911495,15552
REAA320-A320_6814-1,Composants Critiques,A320_6814,Réacteur droit,13626,29.880286000000005,17559
SYSA320-A320_6814-2,Composants Critiques,A320_6814,Système de navigation,10541,33.602351,16514
ORDA320-A320_6814-3,Composants Critiques,A320_6814,Ordinateur de vol,10441,39.981251,16047
AUTA320-A320_6814-4,Composants Critiques,A320_6814,Autopilote,14847,47.292117,19362
SYSA320-A320_6814-5,Composants Critiques,A320_6814,Système de contrôle de vol,12580,63.93038,19492
RADA320-A320_6814-6,Composants Critiques,A320_6814,Radar météorologique,11923,40.860353,17567
SYSA320-A320_6814-7,Composants Critiques,A320_6814,Système de communication radio,10370,47.062070000000006,19214
SYSA320-A320_6814-8,Composants Critiques,A320_6814,Système de gestion de carburant,13219,62.723009000000005,18351
SYSA320-A320_6814-9,Composants Critiques,A320_6814,Système d'alerte de proximité au sol (GPWS),10423,22.313853,18680
SYSA320-A320_6814-10,Composants Critiques,A320_6814,Système de commande des gaz,11747,52.348017000000006,18091
UNIA320-A320_6814-11,Composants Critiques,A320_6814,Unité de gestion de l'air,13224,21.615064000000004,17834
SYSA320-A320_6814-12,Composants Critiques,A320_6814,Système de gestion électrique,10409,50.388099,16266
SYSA320-A320_6814-13,Composants Critiques,A320_6814,Système d'atterrissage automatique,13537,31.173707,15045
SYSA320-A320_6814-14,Composants Critiques,A320_6814,Système de surveillance du trafic aérien,10023,37.899453,17135
SYSA320-A320_6814-15,Composants Majeurs,A320_6814,Système hydraulique principal,14811,11.277321000000002,14197
GENA320-A320_6814-16,Composants Majeurs,A320_6814,Générateur électrique,13716,19.247276000000003,10833
TRAA320-A320_6814-17,Composants Majeurs,A320_6814,Train d'atterrissage principal,10389,21.819879,12512
TRAA320-A320_6814-18,Composants Majeurs,A320_6814,Train d'atterrissage avant,13964,43.629204,14173
SYSA320-A320_6814-19,Composants Majeurs,A320_6814,Système anti-givre,14807,22.305677,13366
AILA320-A320_6814-20,Composants Majeurs,A320_6814,Ailerons,10524,23.775364,10290
EMPA320-A320_6814-21,Composants Majeurs,A320_6814,Empennage,13736,48.525496,10528
FLAA320-A320_6814-22,Composants Majeurs,A320_6814,Flaps,11025,51.911275,14480
SPOA320-A320_6814-23,Composants Majeurs,A320_6814,Spoilers,13426,15.708086000000002,12456
FREA320-A320_6814-24,Composants Majeurs,A320_6814,Freins,11015,20.537165,12664
SYSA320-A320_6814-25,Composants Majeurs,A320_6814,Système de contrôle des surfaces de vol,11125,56.822375,12191
GOUA320-A320_6814-26,Composants Majeurs,A320_6814,Gouvernail de direction,12643,34.916273,12059
SYSA320-A320_6814-27,Composants Majeurs,A320_6814,Système de pressurisation,11338,26.859918,13233
SYSA320-A320_6814-28,Composants Majeurs,A320_6814,Système de conditionnement d'air,10343,15.160973000000002,13453
SYSA320-A320_6814-29,Composants Majeurs,A320_6814,Système d'extinction d'incendie,11971,18.670081000000003,10109
ECLA320-A320_6814-30,Composants Secondaires,A320_6814,Éclairage de cabine,12779,54.772169,4788
SIEA320-A320_6814-31,Composants Secondaires,A320_6814,Siège pilote,12106,41.27556599999999,2151
SIEA320-A320_6814-32,Composants Secondaires,A320_6814,Siège copilote,14200,38.5462,3722
SYSA320-A320_6814-33,Composants Secondaires,A320_6814,Système de divertissement en vol,13985,45.33783500000001,2723
SYSA320-A320_6814-34,Composants Secondaires,A320_6814,Système d'annonce publique,13876,50.503036,2021
TOIA320-A320_6814-35,Composants Secondaires,A320_6814,Toilettes,13230,16.30753,4801
SYSA320-A320_6814-36,Composants Majeurs,A320_6814,Système de conditionnement d'air,10343,37.350973,13453
DETA320-A320_6814-37,Composants Secondaires,A320_6814,Détecteurs de fumée,11066,54.20812599999999,2147
ECLA320-A320_6814-38,Composants Secondaires,A320_6814,Éclairage d'urgence,14359,42.001549,4936
PORA320-A320_6814-39,Composants Secondaires,A320_6814,Porte cargo,11447,40.16471700000002,2850
SYSA320-A320_6814-40,Composants Secondaires,A320_6814,Systèmes d'oxygène d'urgence,13038,50.618618,4745
PORA320-A320_6814-41,Composants Secondaires,A320_6814,Portes passagers,13107,29.146977,3053
HUBA320-A320_6814-42,Composants Secondaires,A320_6814,Hublots,68978,31.209958000000004,3593
ECLA320-A320_6814-43,Composants Secondaires,A320_6814,Éclairage de la cabine,10639,62.03262899999999,4965
SYSA320-A320_6814-44,Composants Secondaires,A320_6814,Système d'approvisionnement en eau,12796,46.939156,4701
REAB747-B747_6747-0,Composants Critiques,B747_6747,Réacteur gauche,13045,33.991045,15552
REAB747-B747_6747-1,Composants Critiques,B747_6747,Réacteur droit,13626,58.344026,17559
SYSB747-B747_6747-2,Composants Critiques,B747_6747,Système de navigation,10541,27.506941,16514
ORDB747-B747_6747-3,Composants Critiques,B747_6747,Ordinateur de vol,10441,47.866841,16047
AUTB747-B747_6747-4,Composants Critiques,B747_6747,Autopilote,14847,33.183647,19362
SYSB747-B747_6747-5,Composants Critiques,B747_6747,Système de contrôle de vol,12580,57.24458,19492
RADB747-B747_6747-6,Composants Critiques,B747_6747,Radar météorologique,11923,33.111123000000006,17567
SYSB747-B747_6747-7,Composants Critiques,B747_6747,Système de communication radio,10370,26.70837,19214
SYSB747-B747_6747-8,Composants Critiques,B747_6747,Système de gestion de carburant,13219,49.560819,18351
SYSB747-B747_6747-9,Composants Critiques,B747_6747,Système d'alerte de proximité au sol (GPWS),10423,18.569623000000004,18680
SYSB747-B747_6747-10,Composants Critiques,B747_6747,Système de commande des gaz,11747,9.640547000000002,18091
UNIB747-B747_6747-11,Composants Critiques,B747_6747,Unité de gestion de l'air,13224,44.23282399999999,17834
SYSB747-B747_6747-12,Composants Critiques,B747_6747,Système de gestion électrique,10409,36.274009,16266
SYSB747-B747_6747-13,Composants Critiques,B747_6747,Système d'atterrissage automatique,13537,42.838337,15045
SYSB747-B747_6747-14,Composants Critiques,B747_6747,Système de surveillance du trafic aérien,10023,6.399222999999999,17135
SYSB747-B747_6747-15,Composants Majeurs,B747_6747,Système hydraulique principal,14811,8.669211000000002,14197
GENB747-B747_6747-16,Composants Majeurs,B747_6747,Générateur électrique,13716,44.710116,10833
TRAB747-B747_6747-17,Composants Majeurs,B747_6747,Train d'atterrissage principal,10389,50.765989000000005,12512
TRAB747-B747_6747-18,Composants Majeurs,B747_6747,Train d'atterrissage avant,13964,55.899564,14173
SYSB747-B747_6747-19,Composants Majeurs,B747_6747,Système anti-givre,14807,28.987607,13366
AILB747-B747_6747-20,Composants Majeurs,B747_6747,Ailerons,10524,9.250124,10290
EMPB747-B747_6747-21,Composants Majeurs,B747_6747,Empennage,13736,29.018136,10528
FLAB747-B747_6747-22,Composants Majeurs,B747_6747,Flaps,11025,39.261025,14480
SPOB747-B747_6747-23,Composants Majeurs,B747_6747,Spoilers,13426,10.003826,12456
FREB747-B747_6747-24,Composants Majeurs,B747_6747,Freins,11015,34.917015,12664
SYSB747-B747_6747-25,Composants Majeurs,B747_6747,Système de contrôle des surfaces de vol,11125,31.671125,12191
GOUB747-B747_6747-26,Composants Majeurs,B747_6747,Gouvernail de direction,12643,49.57984299999999,12059
SYSB747-B747_6747-27,Composants Majeurs,B747_6747,Système de pressurisation,11338,51.966538000000014,13233
SYSB747-B747_6747-28,Composants Majeurs,B747_6747,Système de conditionnement d'air,10343,62.117543,13453
SYSB747-B747_6747-29,Composants Majeurs,B747_6747,Système d'extinction d'incendie,11971,31.650371000000003,10109
ECLB747-B747_6747-30,Composants Secondaires,B747_6747,Éclairage de cabine,12779,19.884379000000003,4788
SIEB747-B747_6747-31,Composants Secondaires,B747_6747,Siège pilote,12106,55.604506,2151
SIEB747-B747_6747-32,Composants Secondaires,B747_6747,Siège copilote,14200,19.0142,3722
SYSB747-B747_6747-33,Composants Secondaires,B747_6747,Système de divertissement en vol,13985,24.427985,2723
SYSB747-B747_6747-34,Composants Secondaires,B747_6747,Système d'annonce publique,13876,57.71427599999999,2021
TOIB747-B747_6747-35,Composants Secondaires,B747_6747,Toilettes,13230,50.06523000000001,4801
SYSB747-B747_6747-36,Composants Majeurs,B747_6747,Système de conditionnement d'air,10343,29.827543,13453
DETB747-B747_6747-37,Composants Secondaires,B747_6747,Détecteurs de fumée,11066,10.897466,2147
ECLB747-B747_6747-38,Composants Secondaires,B747_6747,Éclairage d'urgence,14359,31.097959,4936
PORB747-B747_6747-39,Composants Secondaires,B747_6747,Porte cargo,11447,10.600247,2850
SYSB747-B747_6747-40,Composants Secondaires,B747_6747,Systèmes d'oxygène d'urgence,13038,51.008238,4745
PORB747-B747_6747-41,Composants Secondaires,B747_6747,Portes passagers,13107,57.025907,3053
HUBB747-B747_6747-42,Composants Secondaires,B747_6747,Hublots,68978,37.14017800000001,3593
ECLB747-B747_6747-43,Composants Secondaires,B747_6747,Éclairage de la cabine,10639,54.896239,4965
SYSB747-B747_6747-44,Composants Secondaires,B747_6747,Système d'approvisionnement en eau,12796,29.741196,4701
REAA380-A380_6121-0,Composants Critiques,A380_6121,Réacteur gauche,13045,49.58911,15552
REAA380-A380_6121-1,Composants Critiques,A380_6121,Réacteur droit,13626,47.713308000000005,17559
SYSA380-A380_6121-2,Composants Critiques,A380_6121,Système de navigation,10541,34.951878,16514
ORDA380-A380_6121-3,Composants Critiques,A380_6121,Ordinateur de vol,10441,22.506078,16047
AUTA380-A380_6121-4,Composants Critiques,A380_6121,Autopilote,14847,18.674626,19362
SYSA380-A380_6121-5,Composants Critiques,A380_6121,Système de contrôle de vol,12580,48.70963999999999,19492
RADA380-A380_6121-6,Composants Critiques,A380_6121,Radar météorologique,11923,55.353034,17567
SYSA380-A380_6121-7,Composants Critiques,A380_6121,Système de communication radio,10370,54.76646,19214
SYSA380-A380_6121-8,Composants Critiques,A380_6121,Système de gestion de carburant,13219,33.736202000000006,18351
SYSA380-A380_6121-9,Composants Critiques,A380_6121,Système d'alerte de proximité au sol (GPWS),10423,57.526034,18680
SYSA380-A380_6121-10,Composants Critiques,A380_6121,Système de commande des gaz,11747,14.784826,18091
UNIA380-A380_6121-11,Composants Critiques,A380_6121,Unité de gestion de l'air,13224,63.688992000000006,17834
SYSA380-A380_6121-12,Composants Critiques,A380_6121,Système de gestion électrique,10409,51.368222,16266
SYSA380-A380_6121-13,Composants Critiques,A380_6121,Système d'atterrissage automatique,13537,66.74364599999998,15045
SYSA380-A380_6121-14,Composants Critiques,A380_6121,Système de surveillance du trafic aérien,10023,47.14283399999999,17135
SYSA380-A380_6121-15,Composants Majeurs,A380_6121,Système hydraulique principal,14811,35.484538,14197
GENA380-A380_6121-16,Composants Majeurs,A380_6121,Générateur électrique,13716,11.693528,10833
TRAA380-A380_6121-17,Composants Majeurs,A380_6121,Train d'atterrissage principal,10389,54.93706200000002,12512
TRAA380-A380_6121-18,Composants Majeurs,A380_6121,Train d'atterrissage avant,13964,39.88191200000001,14173
SYSA380-A380_6121-19,Composants Majeurs,A380_6121,Système anti-givre,14807,10.572306,13366
AILA380-A380_6121-20,Composants Majeurs,A380_6121,Ailerons,10524,6.472392000000001,10290
EMPA380-A380_6121-21,Composants Majeurs,A380_6121,Empennage,13736,54.044688,10528
FLAA380-A380_6121-22,Composants Majeurs,A380_6121,Flaps,11025,32.021950000000004,14480
SPOA380-A380_6121-23,Composants Majeurs,A380_6121,Spoilers,13426,18.201708000000004,12456
FREA380-A380_6121-24,Composants Majeurs,A380_6121,Freins,11015,11.136370000000005,12664
SYSA380-A380_6121-25,Composants Majeurs,A380_6121,Système de contrôle des surfaces de vol,11125,13.947750000000005,12191
GOUA380-A380_6121-26,Composants Majeurs,A380_6121,Gouvernail de direction,12643,64.464794,12059
SYSA380-A380_6121-27,Composants Majeurs,A380_6121,Système de pressurisation,11338,65.90660399999999,13233
SYSA380-A380_6121-28,Composants Majeurs,A380_6121,Système de conditionnement d'air,10343,52.301394,13453
SYSA380-A380_6121-29,Composants Majeurs,A380_6121,Système d'extinction d'incendie,11971,44.739818000000014,10109
ECLA380-A380_6121-30,Composants Secondaires,A380_6121,Éclairage de cabine,12779,60.220682,4788
SIEA380-A380_6121-31,Composants Secondaires,A380_6121,Siège pilote,12106,11.015148,2151
SIEA380-A380_6121-32,Composants Secondaires,A380_6121,Siège copilote,14200,33.67359999999999,3722
SYSA380-A380_6121-33,Composants Secondaires,A380_6121,Système de divertissement en vol,13985,35.623630000000006,2723
SYSA380-A380_6121-34,Composants Secondaires,A380_6121,Système d'annonce publique,13876,30.372808,2021
TOIA380-A380_6121-35,Composants Secondaires,A380_6121,Toilettes,13230,45.57234,4801
SYSA380-A380_6121-36,Composants Majeurs,A380_6121,Système de conditionnement d'air,10343,37.361394,13453
DETA380-A380_6121-37,Composants Secondaires,A380_6121,Détecteurs de fumée,11066,60.264828,2147
ECLA380-A380_6121-38,Composants Secondaires,A380_6121,Éclairage d'urgence,14359,24.792322,4936
PORA380-A380_6121-39,Composants Secondaires,A380_6121,Porte cargo,11447,62.277426000000006,2850
SYSA380-A380_6121-40,Composants Secondaires,A380_6121,Systèmes d'oxygène d'urgence,13038,60.33520400000001,4745
PORA380-A380_6121-41,Composants Secondaires,A380_6121,Portes passagers,13107,37.933706,3053
HUBA380-A380_6121-42,Composants Secondaires,A380_6121,Hublots,68978,88.70972400000001,3593
ECLA380-A380_6121-43,Composants Secondaires,A380_6121,Éclairage de la cabine,10639,49.886562000000005,4965
SYSA380-A380_6121-44,Composants Secondaires,A380_6121,Système d'approvisionnement en eau,12796,45.26016800000001,4701
REAA340-A340_3214-0,Composants Critiques,A340_3214,Réacteur gauche,13045,36.74662,15552
REAA340-A340_3214-1,Composants Critiques,A340_3214,Réacteur droit,13626,19.196136000000003,17559
SYSA340-A340_3214-2,Composants Critiques,A340_3214,Système de navigation,10541,42.76407600000001,16514
ORDA340-A340_3214-3,Composants Critiques,A340_3214,Ordinateur de vol,10441,49.900476000000005,16047
AUTA340-A340_3214-4,Composants Critiques,A340_3214,Autopilote,14847,44.432692,19362
SYSA340-A340_3214-5,Composants Critiques,A340_3214,Système de contrôle de vol,12580,28.11088,19492
RADA340-A340_3214-6,Composants Critiques,A340_3214,Radar météorologique,11923,54.213028,17567
SYSA340-A340_3214-7,Composants Critiques,A340_3214,Système de communication radio,10370,63.05532000000001,19214
SYSA340-A340_3214-8,Composants Critiques,A340_3214,Système de gestion de carburant,13219,17.587283999999997,18351
SYSA340-A340_3214-9,Composants Critiques,A340_3214,Système d'alerte de proximité au sol (GPWS),10423,15.869027999999998,18680
SYSA340-A340_3214-10,Composants Critiques,A340_3214,Système de commande des gaz,11747,54.10109200000001,18091
UNIA340-A340_3214-11,Composants Critiques,A340_3214,Unité de gestion de l'air,13224,25.680464000000004,17834
SYSA340-A340_3214-12,Composants Critiques,A340_3214,Système de gestion électrique,10409,45.270124,16266
SYSA340-A340_3214-13,Composants Critiques,A340_3214,Système d'atterrissage automatique,13537,38.82953199999998,15045
SYSA340-A340_3214-14,Composants Critiques,A340_3214,Système de surveillance du trafic aérien,10023,8.144627999999999,17135
SYSA340-A340_3214-15,Composants Majeurs,A340_3214,Système hydraulique principal,14811,44.97979600000001,14197
GENA340-A340_3214-16,Composants Majeurs,A340_3214,Générateur électrique,13716,59.81337600000001,10833
TRAA340-A340_3214-17,Composants Majeurs,A340_3214,Train d'atterrissage principal,10389,8.797404,12512
TRAA340-A340_3214-18,Composants Majeurs,A340_3214,Train d'atterrissage avant,13964,28.801104,14173
SYSA340-A340_3214-19,Composants Majeurs,A340_3214,Système anti-givre,14807,22.997252,13366
AILA340-A340_3214-20,Composants Majeurs,A340_3214,Ailerons,10524,26.173264000000003,10290
EMPA340-A340_3214-21,Composants Majeurs,A340_3214,Empennage,13736,51.816096,10528
FLAA340-A340_3214-22,Composants Majeurs,A340_3214,Flaps,11025,20.361899999999995,14480
SPOA340-A340_3214-23,Composants Majeurs,A340_3214,Spoilers,13426,27.868936,12456
FREA340-A340_3214-24,Composants Majeurs,A340_3214,Freins,11015,64.84554,12664
SYSA340-A340_3214-25,Composants Majeurs,A340_3214,Système de contrôle des surfaces de vol,11125,65.1155,12191
GOUA340-A340_3214-26,Composants Majeurs,A340_3214,Gouvernail de direction,12643,14.520948000000002,12059
SYSA340-A340_3214-27,Composants Majeurs,A340_3214,Système de pressurisation,11338,13.850968,13233
SYSA340-A340_3214-28,Composants Majeurs,A340_3214,Système de conditionnement d'air,10343,46.218148,13453
SYSA340-A340_3214-29,Composants Majeurs,A340_3214,Système d'extinction d'incendie,11971,53.243556000000005,10109
ECLA340-A340_3214-30,Composants Secondaires,A340_3214,Éclairage de cabine,12779,9.157444000000002,4788
SIEA340-A340_3214-31,Composants Secondaires,A340_3214,Siège pilote,12106,24.049416,2151
SIEA340-A340_3214-32,Composants Secondaires,A340_3214,Siège copilote,14200,45.5712,3722
SYSA340-A340_3214-33,Composants Secondaires,A340_3214,Système de divertissement en vol,13985,13.16446,2723
SYSA340-A340_3214-34,Composants Secondaires,A340_3214,Système d'annonce publique,13876,41.515135999999984,2021
TOIA340-A340_3214-35,Composants Secondaires,A340_3214,Toilettes,13230,57.94428,4801
SYSA340-A340_3214-36,Composants Majeurs,A340_3214,Système de conditionnement d'air,10343,17.988148,13453
DETA340-A340_3214-37,Composants Secondaires,A340_3214,Détecteurs de fumée,11066,41.13797600000001,2147
ECLA340-A340_3214-38,Composants Secondaires,A340_3214,Éclairage d'urgence,14359,49.35232399999999,4936
PORA340-A340_3214-39,Composants Secondaires,A340_3214,Porte cargo,11447,23.580292,2850
SYSA340-A340_3214-40,Composants Secondaires,A340_3214,Systèmes d'oxygène d'urgence,13038,10.982168,4745
PORA340-A340_3214-41,Composants Secondaires,A340_3214,Portes passagers,13107,55.146052000000005,3053
HUBA340-A340_3214-42,Composants Secondaires,A340_3214,Hublots,68978,97.190008,3593
ECLA340-A340_3214-43,Composants Secondaires,A340_3214,Éclairage de la cabine,10639,55.38640399999999,4965
SYSA340-A340_3214-44,Composants Secondaires,A340_3214,Système d'approvisionnement en eau,12796,8.368256,4701
REAA330-A330_4046-0,Composants Critiques,A330_4046,Réacteur gauche,13045,25.639145,15552
REAA330-A330_4046-1,Composants Critiques,A330_4046,Réacteur droit,13626,18.536706,17559
SYSA330-A330_4046-2,Composants Critiques,A330_4046,Système de navigation,10541,7.714321000000001,16514
ORDA330-A330_4046-3,Composants Critiques,A330_4046,Ordinateur de vol,10441,61.256221,16047
AUTA330-A330_4046-4,Composants Critiques,A330_4046,Autopilote,14847,37.936107,19362
SYSA330-A330_4046-5,Composants Critiques,A330_4046,Système de contrôle de vol,12580,55.25898000000001,19492
RADA330-A330_4046-6,Composants Critiques,A330_4046,Radar météorologique,11923,46.34726299999999,17567
SYSA330-A330_4046-7,Composants Critiques,A330_4046,Système de communication radio,10370,23.364970000000007,19214
SYSA330-A330_4046-8,Composants Critiques,A330_4046,Système de gestion de carburant,13219,51.33023899999999,18351
SYSA330-A330_4046-9,Composants Critiques,A330_4046,Système d'alerte de proximité au sol (GPWS),10423,19.225763,18680
SYSA330-A330_4046-10,Composants Critiques,A330_4046,Système de commande des gaz,11747,8.185007000000002,18091
UNIA330-A330_4046-11,Composants Critiques,A330_4046,Unité de gestion de l'air,13224,62.963144,17834
SYSA330-A330_4046-12,Composants Critiques,A330_4046,Système de gestion électrique,10409,58.00762900000001,16266
SYSA330-A330_4046-13,Composants Critiques,A330_4046,Système d'atterrissage automatique,13537,66.744997,15045
SYSA330-A330_4046-14,Composants Critiques,A330_4046,Système de surveillance du trafic aérien,10023,38.133363,17135
SYSA330-A330_4046-15,Composants Majeurs,A330_4046,Système hydraulique principal,14811,39.57519100000001,14197
GENA330-A330_4046-16,Composants Majeurs,A330_4046,Générateur électrique,13716,29.768996,10833
TRAA330-A330_4046-17,Composants Majeurs,A330_4046,Train d'atterrissage principal,10389,7.486008999999999,12512
TRAA330-A330_4046-18,Composants Majeurs,A330_4046,Train d'atterrissage avant,13964,53.44308399999999,14173
SYSA330-A330_4046-19,Composants Majeurs,A330_4046,Système anti-givre,14807,11.512867,13366
AILA330-A330_4046-20,Composants Majeurs,A330_4046,Ailerons,10524,34.524444,10290
EMPA330-A330_4046-21,Composants Majeurs,A330_4046,Empennage,13736,28.510616,10528
FLAA330-A330_4046-22,Composants Majeurs,A330_4046,Flaps,11025,32.535525,14480
SPOA330-A330_4046-23,Composants Majeurs,A330_4046,Spoilers,13426,16.720506,12456
FREA330-A330_4046-24,Composants Majeurs,A330_4046,Freins,11015,45.419715,12664
SYSA330-A330_4046-25,Composants Majeurs,A330_4046,Système de contrôle des surfaces de vol,11125,64.67362500000002,12191
GOUA330-A330_4046-26,Composants Majeurs,A330_4046,Gouvernail de direction,12643,13.645583000000004,12059
SYSA330-A330_4046-27,Composants Majeurs,A330_4046,Système de pressurisation,11338,26.797377999999995,13233
SYSA330-A330_4046-28,Composants Majeurs,A330_4046,Système de conditionnement d'air,10343,32.329283000000004,13453
SYSA330-A330_4046-29,Composants Majeurs,A330_4046,Système d'extinction d'incendie,11971,12.345151,10109
ECLA330-A330_4046-30,Composants Secondaires,A330_4046,Éclairage de cabine,12779,20.934599,4788
SIEA330-A330_4046-31,Composants Secondaires,A330_4046,Siège pilote,12106,56.423586,2151
SIEA330-A330_4046-32,Composants Secondaires,A330_4046,Siège copilote,14200,16.2002,3722
SYSA330-A330_4046-33,Composants Secondaires,A330_4046,Système de divertissement en vol,13985,15.205285,2723
